RESULT: 0.0,0.689300000667572,0.9886202812194824
RESULT: 0.1,0.7276999950408936,1.0354108810424805
RESULT: 0.2,0.7175999879837036,1.0109704732894897
RESULT: 0.3,0.7081000208854675,1.201680302619934
RESULT: 0.4,0.7105000019073486,1.077077865600586
RESULT: 0.5,0.70660001039505,1.3991308212280273
RESULT: 0.6,0.6811000108718872,1.3917949199676514
RESULT: 0.7,0.6973999738693237,1.190994143486023
RESULT: 0.8,0.7141000032424927,0.7938021421432495
RESULT: 0.9,0.7261000275611877,1.2295489311218262
RESULT: 1.0,0.7164999842643738,1.0861750841140747
